article_id,status,category,primary_keyword,secondary_keywords,search_intent,working_title,slug,output_path,parent_hub,protected_intent_conflict,requires_sources,source_notes,internal_link_targets,commercial_link_target,author,planned_date,score,quality_status,last_checked,published_date,notes,batch_id
KN-0342,PLANNED,Kinh nghiệm,kinh nghiệm chạy xe máy ven sông hồng lúc bình minh,kinh nghiệm chạy xe máy ven sông hồng lúc bình minh,informational,Kinh nghiệm chạy xe máy ven sông Hồng lúc bình minh,kn-0342-kinh-nghiem-chay-xe-may-ven-song-hong-luc-binh-minh,cam-nang/kinh-nghiem/kn-0342-kinh-nghiem-chay-xe-may-ven-song-hong-luc-binh-minh.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-20,,,,,,BATCH-039
XM-0342,PLANNED,Xe máy,kỹ thuật kiểm tra dây đơ khi nhận xe máy,kỹ thuật kiểm tra dây đơ khi nhận xe máy,informational,Kỹ thuật kiểm tra dây đơ khi nhận xe máy,xm-0342-ky-thuat-kiem-tra-day-do-khi-nhan-xe-may,cam-nang/xe-may/xm-0342-ky-thuat-kiem-tra-day-do-khi-nhan-xe-may.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-21,,,,,,BATCH-039
DL-0342,PLANNED,Du lịch,đi trong ngày đến cầu long biên bằng xe máy có đáng không,đi trong ngày đến cầu long biên bằng xe máy có đáng không,informational,Đi trong ngày đến Cầu Long Biên bằng xe máy có đáng không,dl-0342-di-trong-ngay-den-cau-long-bien-bang-xe-may-co-dang-khong,cam-nang/du-lich/dl-0342-di-trong-ngay-den-cau-long-bien-bang-xe-may-co-dang-khong.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-22,,,,,,BATCH-039
KN-0343,PLANNED,Kinh nghiệm,kinh nghiệm thuê xe máy đi trao đổi chứng chỉ ngoại thành,kinh nghiệm thuê xe máy đi trao đổi chứng chỉ ngoại thành,informational,Kinh nghiệm thuê xe máy đi trao đổi chứng chỉ ngoại thành,kn-0343-kinh-nghiem-thue-xe-may-di-trao-doi-chung-chi-ngoai-thanh,cam-nang/kinh-nghiem/kn-0343-kinh-nghiem-thue-xe-may-di-trao-doi-chung-chi-ngoai-thanh.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-23,,,,,,BATCH-039
XM-0343,PLANNED,Xe máy,vai trò của dây đơ trên xe số,vai trò của dây đơ trên xe số,informational,Vai trò của dây đơ trên xe số,xm-0343-vai-tro-cua-day-do-tren-xe-so,cam-nang/xe-may/xm-0343-vai-tro-cua-day-do-tren-xe-so.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-24,,,,,,BATCH-039
DL-0343,PLANNED,Du lịch,mùa hoa nào nở đẹp ở cầu long biên khi đi xe máy,mùa hoa nào nở đẹp ở cầu long biên khi đi xe máy,informational,Mùa hoa nào nở đẹp ở Cầu Long Biên khi đi xe máy,dl-0343-mua-hoa-nao-no-dep-o-cau-long-bien-khi-di-xe-may,cam-nang/du-lich/dl-0343-mua-hoa-nao-no-dep-o-cau-long-bien-khi-di-xe-may.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-25,,,,,,BATCH-039
KN-0344,PLANNED,Kinh nghiệm,kinh nghiệm chạy xe máy đưa cha mẹ đi viếng mộ,kinh nghiệm chạy xe máy đưa cha mẹ đi viếng mộ,informational,Kinh nghiệm chạy xe máy đưa cha mẹ đi viếng mộ,kn-0344-kinh-nghiem-chay-xe-may-dua-cha-me-di-vieng-mo,cam-nang/kinh-nghiem/kn-0344-kinh-nghiem-chay-xe-may-dua-cha-me-di-vieng-mo.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-26,,,,,,BATCH-039
XM-0344,PLANNED,Xe máy,kỹ thuật kiểm tra biên tắng khi nhận xe máy,kỹ thuật kiểm tra biên tắng khi nhận xe máy,informational,Kỹ thuật kiểm tra biên tắng khi nhận xe máy,xm-0344-ky-thuat-kiem-tra-bien-tang-khi-nhan-xe-may,cam-nang/xe-may/xm-0344-ky-thuat-kiem-tra-bien-tang-khi-nhan-xe-may.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-27,,,,,,BATCH-039
DL-0344,PLANNED,Du lịch,ăn sáng ở đâu trước khi chạy xe đến cầu long biên,ăn sáng ở đâu trước khi chạy xe đến cầu long biên,informational,Ăn sáng ở đâu trước khi chạy xe đến Cầu Long Biên,dl-0344-an-sang-o-dau-truoc-khi-chay-xe-den-cau-long-bien,cam-nang/du-lich/dl-0344-an-sang-o-dau-truoc-khi-chay-xe-den-cau-long-bien.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-28,,,,,,BATCH-039
KN-0345,PLANNED,Kinh nghiệm,kinh nghiệm chạy xe máy đi hội sách,kinh nghiệm chạy xe máy đi hội sách,informational,Kinh nghiệm chạy xe máy đi hội sách,kn-0345-kinh-nghiem-chay-xe-may-di-hoi-sach,cam-nang/kinh-nghiem/kn-0345-kinh-nghiem-chay-xe-may-di-hoi-sach.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-01,,,,,,BATCH-039
XM-0345,PLANNED,Xe máy,vai trò của biên tắng trên xe số,vai trò của biên tắng trên xe số,informational,Vai trò của biên tắng trên xe số,xm-0345-vai-tro-cua-bien-tang-tren-xe-so,cam-nang/xe-may/xm-0345-vai-tro-cua-bien-tang-tren-xe-so.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-02,,,,,,BATCH-039
DL-0345,PLANNED,Du lịch,cảnh quan đẹp nhất ở cầu long biên theo người chạy xe,cảnh quan đẹp nhất ở cầu long biên theo người chạy xe,informational,Cảnh quan đẹp nhất ở Cầu Long Biên theo người chạy xe,dl-0345-canh-quan-dep-nhat-o-cau-long-bien-theo-nguoi-chay-xe,cam-nang/du-lich/dl-0345-canh-quan-dep-nhat-o-cau-long-bien-theo-nguoi-chay-xe.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-03,,,,,,BATCH-039
KN-0346,PLANNED,Kinh nghiệm,kinh nghiệm thuê xe máy khi ở nhà nghỉ không có chỗ gửi xe,kinh nghiệm thuê xe máy khi ở nhà nghỉ không có chỗ gửi xe,informational,Kinh nghiệm thuê xe máy khi ở nhà nghỉ không có chỗ gửi xe,kn-0346-kinh-nghiem-thue-xe-may-khi-o-nha-nghi-khong-co-cho-gui-xe,cam-nang/kinh-nghiem/kn-0346-kinh-nghiem-thue-xe-may-khi-o-nha-nghi-khong-co-cho-gui-xe.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-04,,,,,,BATCH-039
XM-0346,PLANNED,Xe máy,kỹ thuật kiểm tra ốc máng khi nhận xe máy,kỹ thuật kiểm tra ốc máng khi nhận xe máy,informational,Kỹ thuật kiểm tra ốc máng khi nhận xe máy,xm-0346-ky-thuat-kiem-tra-oc-mang-khi-nhan-xe-may,cam-nang/xe-may/xm-0346-ky-thuat-kiem-tra-oc-mang-khi-nhan-xe-may.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-05,,,,,,BATCH-039
DL-0346,PLANNED,Du lịch,nên xuất phát mấy giờ để đi xe máy đến làng văn hóa các dân tộc việt nam,nên xuất phát mấy giờ để đi xe máy đến làng văn hóa các dân tộc việt nam,informational,Nên xuất phát mấy giờ để đi xe máy đến Làng văn hóa các dân tộc Việt Nam,dl-0346-nen-xuat-phat-may-gio-de-di-xe-may-den-lang-van-hoa-cac-dan,cam-nang/du-lich/dl-0346-nen-xuat-phat-may-gio-de-di-xe-may-den-lang-van-hoa-cac-dan.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-06,,,,,,BATCH-039
KN-0347,PLANNED,Kinh nghiệm,kinh nghiệm chạy xe máy mua cây giống chợ đầu mối,kinh nghiệm chạy xe máy mua cây giống chợ đầu mối,informational,Kinh nghiệm chạy xe máy mua cây giống chợ đầu mối,kn-0347-kinh-nghiem-chay-xe-may-mua-cay-giong-cho-dau-moi,cam-nang/kinh-nghiem/kn-0347-kinh-nghiem-chay-xe-may-mua-cay-giong-cho-dau-moi.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-07,,,,,,BATCH-039
XM-0347,PLANNED,Xe máy,vai trò của ốc máng trên xe số,vai trò của ốc máng trên xe số,informational,Vai trò của ốc máng trên xe số,xm-0347-vai-tro-cua-oc-mang-tren-xe-so,cam-nang/xe-may/xm-0347-vai-tro-cua-oc-mang-tren-xe-so.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-08,,,,,,BATCH-039
DL-0347,PLANNED,Du lịch,trời mưa có đáng đi làng văn hóa các dân tộc việt nam bằng xe máy không,trời mưa có đáng đi làng văn hóa các dân tộc việt nam bằng xe máy không,informational,Trời mưa có đáng đi Làng văn hóa các dân tộc Việt Nam bằng xe máy không,dl-0347-troi-mua-co-dang-di-lang-van-hoa-cac-dan-toc-viet-nam-bang-x,cam-nang/du-lich/dl-0347-troi-mua-co-dang-di-lang-van-hoa-cac-dan-toc-viet-nam-bang-x.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-09,,,,,,BATCH-039
KN-0348,PLANNED,Kinh nghiệm,kinh nghiệm chạy xe máy đi lấy hàng đặt online,kinh nghiệm chạy xe máy đi lấy hàng đặt online,informational,Kinh nghiệm chạy xe máy đi lấy hàng đặt online,kn-0348-kinh-nghiem-chay-xe-may-di-lay-hang-dat-online,cam-nang/kinh-nghiem/kn-0348-kinh-nghiem-chay-xe-may-di-lay-hang-dat-online.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-10,,,,,,BATCH-039
XM-0348,PLANNED,Xe máy,kỹ thuật kiểm tra sên và dĩa khi nhận xe máy,kỹ thuật kiểm tra sên và dĩa khi nhận xe máy,informational,Kỹ thuật kiểm tra sên và dĩa khi nhận xe máy,xm-0348-ky-thuat-kiem-tra-sen-va-dia-khi-nhan-xe-may,cam-nang/xe-may/xm-0348-ky-thuat-kiem-tra-sen-va-dia-khi-nhan-xe-may.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-11,,,,,,BATCH-039
DL-0348,PLANNED,Du lịch,nghỉ trưa ăn gì khi đi làng văn hóa các dân tộc việt nam bằng xe máy,nghỉ trưa ăn gì khi đi làng văn hóa các dân tộc việt nam bằng xe máy,informational,Nghỉ trưa ăn gì khi đi Làng văn hóa các dân tộc Việt Nam bằng xe máy,dl-0348-nghi-trua-an-gi-khi-di-lang-van-hoa-cac-dan-toc-viet-nam-ban,cam-nang/du-lich/dl-0348-nghi-trua-an-gi-khi-di-lang-van-hoa-cac-dan-toc-viet-nam-ban.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-12,,,,,,BATCH-039
KN-0349,PLANNED,Kinh nghiệm,kinh nghiệm chạy xe máy đường làng khi trở trời,kinh nghiệm chạy xe máy đường làng khi trở trời,informational,Kinh nghiệm chạy xe máy đường làng khi trở trời,kn-0349-kinh-nghiem-chay-xe-may-duong-lang-khi-tro-troi,cam-nang/kinh-nghiem/kn-0349-kinh-nghiem-chay-xe-may-duong-lang-khi-tro-troi.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-13,,,,,,BATCH-039
XM-0349,PLANNED,Xe máy,vai trò của sên và dĩa trên xe số,vai trò của sên và dĩa trên xe số,informational,Vai trò của sên và dĩa trên xe số,xm-0349-vai-tro-cua-sen-va-dia-tren-xe-so,cam-nang/xe-may/xm-0349-vai-tro-cua-sen-va-dia-tren-xe-so.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-14,,,,,,BATCH-039
DL-0349,PLANNED,Du lịch,vị trí chụp ảnh ở làng văn hóa các dân tộc việt nam ít người biết,vị trí chụp ảnh ở làng văn hóa các dân tộc việt nam ít người biết,informational,Vị trí chụp ảnh ở Làng văn hóa các dân tộc Việt Nam ít người biết,dl-0349-vi-tri-chup-anh-o-lang-van-hoa-cac-dan-toc-viet-nam-it-nguoi,cam-nang/du-lich/dl-0349-vi-tri-chup-anh-o-lang-van-hoa-cac-dan-toc-viet-nam-it-nguoi.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-15,,,,,,BATCH-039
KN-0350,PLANNED,Kinh nghiệm,kinh nghiệm chạy xe máy qua khu vực nhiều chuồng bò,kinh nghiệm chạy xe máy qua khu vực nhiều chuồng bò,informational,Kinh nghiệm chạy xe máy qua khu vực nhiều chuồng bò,kn-0350-kinh-nghiem-chay-xe-may-qua-khu-vuc-nhieu-chuong-bo,cam-nang/kinh-nghiem/kn-0350-kinh-nghiem-chay-xe-may-qua-khu-vuc-nhieu-chuong-bo.html,kinhnghiem.html,no,false,Không bắt buộc nguồn chính thức,kinhnghiem.html; thutuc.html; hoidap.html,thutuc.html,Mr Tú,2027-06-16,,,,,,BATCH-039
XM-0350,PLANNED,Xe máy,kỹ thuật kiểm tra hộp số khi nhận xe máy,kỹ thuật kiểm tra hộp số khi nhận xe máy,informational,Kỹ thuật kiểm tra hộp số khi nhận xe máy,xm-0350-ky-thuat-kiem-tra-hop-so-khi-nhan-xe-may,cam-nang/xe-may/xm-0350-ky-thuat-kiem-tra-hop-so-khi-nhan-xe-may.html,xemay.html,no,false,Không bắt buộc nguồn chính thức,xemay.html; kinhnghiem.html; antoan.html,banggia.html,Mr Tú,2027-06-17,,,,,,BATCH-039
DL-0350,PLANNED,Du lịch,đi xe máy đến đồi chè cao bồ lần đầu cần biết gì,đi xe máy đến đồi chè cao bồ lần đầu cần biết gì,informational,Đi xe máy đến Đồi chè Cao Bồ lần đầu cần biết gì,dl-0350-di-xe-may-den-doi-che-cao-bo-lan-dau-can-biet-gi,cam-nang/du-lich/dl-0350-di-xe-may-den-doi-che-cao-bo-lan-dau-can-biet-gi.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-18,,,,,,BATCH-039
DL-0351,PLANNED,Du lịch,mùa đông đến đồi chè cao bồ bằng xe máy có lạnh lắm không,mùa đông đến đồi chè cao bồ bằng xe máy có lạnh lắm không,informational,Mùa đông đến Đồi chè Cao Bồ bằng xe máy có lạnh lắm không,dl-0351-mua-dong-den-doi-che-cao-bo-bang-xe-may-co-lanh-lam-khong,cam-nang/du-lich/dl-0351-mua-dong-den-doi-che-cao-bo-bang-xe-may-co-lanh-lam-khong.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-19,,,,,,BATCH-040
DL-0352,PLANNED,Du lịch,món gì đáng mua về từ đồi chè cao bồ,món gì đáng mua về từ đồi chè cao bồ,informational,Món gì đáng mua về từ Đồi chè Cao Bồ,dl-0352-mon-gi-dang-mua-ve-tu-doi-che-cao-bo,cam-nang/du-lich/dl-0352-mon-gi-dang-mua-ve-tu-doi-che-cao-bo.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-20,,,,,,BATCH-040
DL-0353,PLANNED,Du lịch,góc view ven đường khi chạy xe đến đồi chè cao bồ,góc view ven đường khi chạy xe đến đồi chè cao bồ,informational,Góc view ven đường khi chạy xe đến Đồi chè Cao Bồ,dl-0353-goc-view-ven-duong-khi-chay-xe-den-doi-che-cao-bo,cam-nang/du-lich/dl-0353-goc-view-ven-duong-khi-chay-xe-den-doi-che-cao-bo.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-21,,,,,,BATCH-040
DL-0354,PLANNED,Du lịch,chuyến cuối tuần đến đèo mã phúc bằng xe máy,chuyến cuối tuần đến đèo mã phúc bằng xe máy,informational,Chuyến cuối tuần đến Đèo Mã Phúc bằng xe máy,dl-0354-chuyen-cuoi-tuan-den-deo-ma-phuc-bang-xe-may,cam-nang/du-lich/dl-0354-chuyen-cuoi-tuan-den-deo-ma-phuc-bang-xe-may.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-22,,,,,,BATCH-040
DL-0355,PLANNED,Du lịch,sáng sớm hay chiều muộn đến đèo mã phúc đẹp hơn,sáng sớm hay chiều muộn đến đèo mã phúc đẹp hơn,informational,Sáng sớm hay chiều muộn đến Đèo Mã Phúc đẹp hơn,dl-0355-sang-som-hay-chieu-muon-den-deo-ma-phuc-dep-hon,cam-nang/du-lich/dl-0355-sang-som-hay-chieu-muon-den-deo-ma-phuc-dep-hon.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-23,,,,,,BATCH-040
DL-0356,PLANNED,Du lịch,quán ăn gần bãi xe ở đèo mã phúc,quán ăn gần bãi xe ở đèo mã phúc,informational,Quán ăn gần bãi xe ở Đèo Mã Phúc,dl-0356-quan-an-gan-bai-xe-o-deo-ma-phuc,cam-nang/du-lich/dl-0356-quan-an-gan-bai-xe-o-deo-ma-phuc.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-24,,,,,,BATCH-040
DL-0357,PLANNED,Du lịch,chụp ảnh đoàn xe ở đèo mã phúc ở đâu đẹp,chụp ảnh đoàn xe ở đèo mã phúc ở đâu đẹp,informational,Chụp ảnh đoàn xe ở Đèo Mã Phúc ở đâu đẹp,dl-0357-chup-anh-doan-xe-o-deo-ma-phuc-o-dau-dep,cam-nang/du-lich/dl-0357-chup-anh-doan-xe-o-deo-ma-phuc-o-dau-dep.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-25,,,,,,BATCH-040
DL-0358,PLANNED,Du lịch,đi xe máy đến núi trắm có khó tìm đường không,đi xe máy đến núi trắm có khó tìm đường không,informational,Đi xe máy đến Núi Trắm có khó tìm đường không,dl-0358-di-xe-may-den-nui-tram-co-kho-tim-duong-khong,cam-nang/du-lich/dl-0358-di-xe-may-den-nui-tram-co-kho-tim-duong-khong.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-26,,,,,,BATCH-040
DL-0359,PLANNED,Du lịch,dịp lễ đến núi trắm có đông người không,dịp lễ đến núi trắm có đông người không,informational,Dịp lễ đến Núi Trắm có đông người không,dl-0359-dip-le-den-nui-tram-co-dong-nguoi-khong,cam-nang/du-lich/dl-0359-dip-le-den-nui-tram-co-dong-nguoi-khong.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-27,,,,,,BATCH-040
DL-0360,PLANNED,Du lịch,đồ ăn vặt đường phố ở núi trắm thế nào,đồ ăn vặt đường phố ở núi trắm thế nào,informational,Đồ ăn vặt đường phố ở Núi Trắm thế nào,dl-0360-do-an-vat-duong-pho-o-nui-tram-the-nao,cam-nang/du-lich/dl-0360-do-an-vat-duong-pho-o-nui-tram-the-nao.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-28,,,,,,BATCH-040
DL-0361,PLANNED,Du lịch,điểm dừng chụp ảnh giữa đường đến núi trắm,điểm dừng chụp ảnh giữa đường đến núi trắm,informational,Điểm dừng chụp ảnh giữa đường đến Núi Trắm,dl-0361-diem-dung-chup-anh-giua-duong-den-nui-tram,cam-nang/du-lich/dl-0361-diem-dung-chup-anh-giua-duong-den-nui-tram.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-01,,,,,,BATCH-040
DL-0362,PLANNED,Du lịch,trải nghiệm một ngày ở hồ quan sơn bằng xe máy,trải nghiệm một ngày ở hồ quan sơn bằng xe máy,informational,Trải nghiệm một ngày ở Hồ Quan Sơn bằng xe máy,dl-0362-trai-nghiem-mot-ngay-o-ho-quan-son-bang-xe-may,cam-nang/du-lich/dl-0362-trai-nghiem-mot-ngay-o-ho-quan-son-bang-xe-may.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-02,,,,,,BATCH-040
DL-0363,PLANNED,Du lịch,tháng nắng gắt có nên đi hồ quan sơn bằng xe máy không,tháng nắng gắt có nên đi hồ quan sơn bằng xe máy không,informational,Tháng nắng gắt có nên đi Hồ Quan Sơn bằng xe máy không,dl-0363-thang-nang-gat-co-nen-di-ho-quan-son-bang-xe-may-khong,cam-nang/du-lich/dl-0363-thang-nang-gat-co-nen-di-ho-quan-son-bang-xe-may-khong.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-03,,,,,,BATCH-040
DL-0364,PLANNED,Du lịch,quán ngon giá bình dân ở hồ quan sơn,quán ngon giá bình dân ở hồ quan sơn,informational,Quán ngon giá bình dân ở Hồ Quan Sơn,dl-0364-quan-ngon-gia-binh-dan-o-ho-quan-son,cam-nang/du-lich/dl-0364-quan-ngon-gia-binh-dan-o-ho-quan-son.html,dulich.html,no,false,Không bắt buộc nguồn chính thức,dulich.html; cungduong.html; kinhnghiem.html,banggia.html,Mr Tú,2027-06-04,,,,,,BATCH-040
